Timestamp,Level,day_of_week,hour_of_day,month_of_year,year,Rain
2023-05-17 20:00:00,3.8666666666666667,2,20,5,2023,0.0
2023-05-17 21:00:00,3.9583333333333335,2,21,5,2023,0.0
2023-05-17 22:00:00,3.786,2,22,5,2023,0.0
2023-05-17 23:00:00,3.731666666666667,2,23,5,2023,0.0
2023-05-18 00:00:00,3.6399999999999997,3,0,5,2023,0.0
2023-05-18 01:00:00,3.4916666666666667,3,1,5,2023,0.0
2023-05-18 02:00:00,3.31,3,2,5,2023,0.0
2023-05-18 03:00:00,3.3000000000000003,3,3,5,2023,0.0
2023-05-18 04:00:00,3.1999999999999997,3,4,5,2023,0.0
2023-05-18 05:00:00,3.2816666666666667,3,5,5,2023,0.0
2023-05-18 06:00:00,3.4299999999999997,3,6,5,2023,0.0
2023-05-18 07:00:00,3.668333333333333,3,7,5,2023,0.0
2023-05-18 08:00:00,3.6659999999999995,3,8,5,2023,0.0
2023-05-18 09:00:00,3.563333333333333,3,9,5,2023,0.0
2023-05-18 10:00:00,3.8275,3,10,5,2023,0.0
2023-05-18 11:00:00,3.5833333333333335,3,11,5,2023,0.0
2023-05-18 12:00:00,3.5849999999999995,3,12,5,2023,0.0
2023-05-18 13:00:00,3.7216666666666662,3,13,5,2023,0.0
2023-05-18 14:00:00,3.6266666666666665,3,14,5,2023,0.0
2023-05-18 15:00:00,3.64,3,15,5,2023,0.0
2023-05-18 16:00:00,3.69,3,16,5,2023,0.0
2023-05-18 17:00:00,3.6166666666666667,3,17,5,2023,0.0
2023-05-18 18:00:00,3.5733333333333337,3,18,5,2023,0.0
2023-05-18 19:00:00,3.7183333333333333,3,19,5,2023,0.0
2023-05-18 20:00:00,3.7016666666666667,3,20,5,2023,0.0
2023-05-18 21:00:00,3.7616666666666667,3,21,5,2023,0.0
2023-05-18 22:00:00,3.7916666666666665,3,22,5,2023,0.0
2023-05-18 23:00:00,3.6759999999999997,3,23,5,2023,0.0
2023-05-19 00:00:00,3.428,4,0,5,2023,0.0
2023-05-19 01:00:00,3.283333333333333,4,1,5,2023,0.0
2023-05-19 02:00:00,3.1566666666666667,4,2,5,2023,0.0
2023-05-19 03:00:00,3.03,4,3,5,2023,0.0
2023-05-19 04:00:00,3.0,4,4,5,2023,0.0
2023-05-19 05:00:00,3.0733333333333337,4,5,5,2023,0.0
2023-05-19 06:00:00,3.464,4,6,5,2023,0.0
2023-05-19 07:00:00,3.3766666666666665,4,7,5,2023,0.0
2023-05-19 08:00:00,3.41,4,8,5,2023,0.0
2023-05-19 09:00:00,3.5849999999999995,4,9,5,2023,0.0
2023-05-19 10:00:00,3.455,4,10,5,2023,0.0
2023-05-19 11:00:00,3.35,4,11,5,2023,0.0
2023-05-19 12:00:00,3.313333333333333,4,12,5,2023,0.0
2023-05-19 13:00:00,3.26,4,13,5,2023,0.0
2023-05-19 14:00:00,3.23,4,14,5,2023,0.0
2023-05-19 15:00:00,3.3966666666666665,4,15,5,2023,0.0
2023-05-19 16:00:00,3.3966666666666665,4,16,5,2023,0.0
2023-05-19 17:00:00,3.3783333333333334,4,17,5,2023,0.0
2023-05-19 18:00:00,3.4299999999999997,4,18,5,2023,0.0
2023-05-19 19:00:00,3.605,4,19,5,2023,0.0
2023-05-19 20:00:00,3.53,4,20,5,2023,0.0
2023-05-19 21:00:00,3.48,4,21,5,2023,0.0
2023-05-19 22:00:00,3.615,4,22,5,2023,0.0
2023-05-19 23:00:00,3.6999999999999997,4,23,5,2023,0.0
2023-05-20 00:00:00,3.2733333333333334,5,0,5,2023,0.0
2023-05-20 01:00:00,3.2099999999999995,5,1,5,2023,0.0
2023-05-20 02:00:00,3.064,5,2,5,2023,0.0
2023-05-20 03:00:00,2.9599999999999995,5,3,5,2023,0.0
2023-05-20 04:00:00,3.0,5,4,5,2023,0.0
2023-05-20 05:00:00,2.8333333333333335,5,5,5,2023,0.0
2023-05-20 06:00:00,2.918333333333333,5,6,5,2023,0.0
2023-05-20 07:00:00,3.105,5,7,5,2023,0.0
2023-05-20 08:00:00,3.3920000000000003,5,8,5,2023,0.0
2023-05-20 09:00:00,3.9283333333333332,5,9,5,2023,0.0
2023-05-20 10:00:00,3.5140000000000002,5,10,5,2023,0.0
2023-05-20 11:00:00,3.5233333333333334,5,11,5,2023,0.0
2023-05-20 12:00:00,3.3433333333333333,5,12,5,2023,0.0
2023-05-20 13:00:00,3.395,5,13,5,2023,0.0
2023-05-20 14:00:00,3.44,5,14,5,2023,0.0
2023-05-20 15:00:00,3.3666666666666667,5,15,5,2023,0.0
2023-05-20 16:00:00,3.4483333333333337,5,16,5,2023,0.0
2023-05-20 17:00:00,3.638333333333333,5,17,5,2023,0.0
2023-05-20 18:00:00,3.69,5,18,5,2023,0.0
2023-05-20 19:00:00,3.438333333333333,5,19,5,2023,0.0
2023-05-20 20:00:00,3.3033333333333332,5,20,5,2023,0.0
2023-05-20 21:00:00,3.26,5,21,5,2023,0.0
2023-05-20 22:00:00,3.1783333333333332,5,22,5,2023,0.0
2023-05-20 23:00:00,3.168333333333333,5,23,5,2023,0.0
2023-05-21 00:00:00,3.1999999999999997,6,0,5,2023,0.0
2023-05-21 01:00:00,3.13,6,1,5,2023,0.0
2023-05-21 02:00:00,3.124,6,2,5,2023,0.0
2023-05-21 03:00:00,3.0016666666666665,6,3,5,2023,0.0
2023-05-21 04:00:00,2.8983333333333334,6,4,5,2023,0.0
2023-05-21 05:00:00,2.77,6,5,5,2023,0.0
2023-05-21 06:00:00,2.77,6,6,5,2023,0.0
2023-05-21 07:00:00,2.8533333333333335,6,7,5,2023,0.0
2023-05-21 08:00:00,3.19,6,8,5,2023,0.0
2023-05-21 09:00:00,3.365,6,9,5,2023,0.0
2023-05-21 10:00:00,3.51,6,10,5,2023,0.0
2023-05-21 11:00:00,3.5216666666666665,6,11,5,2023,0.0
2023-05-21 12:00:00,3.312,6,12,5,2023,0.0
2023-05-21 13:00:00,3.5,6,13,5,2023,0.0
2023-05-21 14:00:00,3.4299999999999997,6,14,5,2023,0.0
2023-05-21 15:00:00,3.375,6,15,5,2023,0.0
2023-05-21 16:00:00,3.355,6,16,5,2023,0.0
2023-05-21 17:00:00,3.42,6,17,5,2023,0.0
2023-05-21 18:00:00,3.464,6,18,5,2023,0.0
2023-05-21 19:00:00,3.595,6,19,5,2023,0.0
2023-05-21 20:00:00,3.52,6,20,5,2023,0.0
2023-05-21 21:00:00,3.605,6,21,5,2023,0.0
2023-05-21 22:00:00,3.606666666666667,6,22,5,2023,0.0
2023-05-21 23:00:00,3.485,6,23,5,2023,0.0
2023-05-22 00:00:00,3.405,0,0,5,2023,0.0
2023-05-22 01:00:00,3.2716666666666665,0,1,5,2023,0.0
2023-05-22 02:00:00,3.1566666666666667,0,2,5,2023,0.0
2023-05-22 03:00:00,2.852,0,3,5,2023,0.0
2023-05-22 04:00:00,2.77,0,4,5,2023,0.0
2023-05-22 05:00:00,2.81,0,5,5,2023,0.0
2023-05-22 06:00:00,3.045,0,6,5,2023,0.0
2023-05-22 07:00:00,3.4259999999999997,0,7,5,2023,0.0
2023-05-22 08:00:00,3.1283333333333334,0,8,5,2023,0.0
2023-05-22 09:00:00,3.345,0,9,5,2023,0.0
2023-05-22 10:00:00,3.2980000000000005,0,10,5,2023,0.0
2023-05-22 11:00:00,3.158333333333333,0,11,5,2023,0.0
2023-05-22 12:00:00,3.408333333333333,0,12,5,2023,0.0
2023-05-22 13:00:00,3.563333333333333,0,13,5,2023,0.0
2023-05-22 14:00:00,3.293333333333333,0,14,5,2023,0.0
2023-05-22 15:00:00,3.158333333333333,0,15,5,2023,0.0
2023-05-22 16:00:00,3.2916666666666665,0,16,5,2023,0.0
2023-05-22 17:00:00,3.2416666666666667,0,17,5,2023,0.0
2023-05-22 18:00:00,3.395,0,18,5,2023,0.0
2023-05-22 19:00:00,3.2283333333333335,0,19,5,2023,0.0
2023-05-22 20:00:00,3.22,0,20,5,2023,0.0
2023-05-22 21:00:00,3.4519999999999995,0,21,5,2023,0.0
2023-05-22 22:00:00,3.4583333333333335,0,22,5,2023,0.0
2023-05-22 23:00:00,3.2516666666666665,0,23,5,2023,0.0
2023-05-23 00:00:00,3.0549999999999997,1,0,5,2023,0.0
2023-05-23 01:00:00,2.86,1,1,5,2023,0.0
2023-05-23 02:00:00,2.8866666666666667,1,2,5,2023,0.0
2023-05-23 03:00:00,2.786,1,3,5,2023,0.0
2023-05-23 04:00:00,2.6166666666666667,1,4,5,2023,0.0
2023-05-23 05:00:00,2.811666666666667,1,5,5,2023,0.0
2023-05-23 06:00:00,3.2516666666666665,1,6,5,2023,0.0
2023-05-23 07:00:00,3.1966666666666668,1,7,5,2023,0.0
2023-05-23 08:00:00,3.2619999999999996,1,8,5,2023,0.0
2023-05-23 09:00:00,3.3216666666666668,1,9,5,2023,0.0
2023-05-23 10:00:00,3.135,1,10,5,2023,0.0
2023-05-23 11:00:00,3.283333333333333,1,11,5,2023,0.0
2023-05-23 12:00:00,3.418333333333333,1,12,5,2023,0.0
2023-05-23 13:00:00,3.3783333333333334,1,13,5,2023,0.0
2023-05-23 14:00:00,3.408333333333333,1,14,5,2023,0.0
2023-05-23 15:00:00,3.125,1,15,5,2023,0.0
2023-05-23 16:00:00,3.061666666666667,1,16,5,2023,0.0
2023-05-23 17:00:00,2.9499999999999997,1,17,5,2023,0.0
2023-05-23 18:00:00,3.1,1,18,5,2023,0.0
2023-05-23 19:00:00,3.365,1,19,5,2023,0.0
2023-05-23 20:00:00,3.25,1,20,5,2023,0.0
2023-05-23 21:00:00,3.385,1,21,5,2023,0.0
2023-05-23 22:00:00,3.138333333333333,1,22,5,2023,0.0
2023-05-23 23:00:00,3.0740000000000003,1,23,5,2023,0.0
2023-05-24 00:00:00,3.0533333333333332,2,0,5,2023,0.0
2023-05-24 01:00:00,2.94,2,1,5,2023,0.0
2023-05-24 02:00:00,2.72,2,2,5,2023,0.0
2023-05-24 03:00:00,2.616,2,3,5,2023,0.0
2023-05-24 04:00:00,2.52,2,4,5,2023,0.0
2023-05-24 05:00:00,2.548,2,5,5,2023,0.0
2023-05-24 06:00:00,2.9283333333333332,2,6,5,2023,0.0
2023-05-24 07:00:00,3.0416666666666665,2,7,5,2023,0.0
2023-05-24 08:00:00,3.0216666666666665,2,8,5,2023,0.0
2023-05-24 09:00:00,2.9499999999999997,2,9,5,2023,0.0
2023-05-24 10:00:00,3.11,2,10,5,2023,0.0
2023-05-24 11:00:00,3.1466666666666665,2,11,5,2023,0.0
2023-05-24 12:00:00,3.3033333333333332,2,12,5,2023,0.0
2023-05-24 13:00:00,3.01,2,13,5,2023,0.0
2023-05-24 14:00:00,3.356666666666667,2,14,5,2023,0.0
2023-05-24 15:00:00,3.3349999999999995,2,15,5,2023,0.0
2023-05-24 16:00:00,3.0116666666666667,2,16,5,2023,0.0
2023-05-24 17:00:00,3.1266666666666665,2,17,5,2023,0.0
2023-05-24 18:00:00,3.25,2,18,5,2023,0.0
2023-05-24 19:00:00,3.1166666666666667,2,19,5,2023,0.0
2023-05-24 20:00:00,3.226,2,20,5,2023,0.0
2023-05-24 21:00:00,3.365,2,21,5,2023,0.0
2023-05-24 22:00:00,3.3049999999999997,2,22,5,2023,0.0
2023-05-24 23:00:00,3.166,2,23,5,2023,0.0
2023-05-25 00:00:00,2.9583333333333335,3,0,5,2023,0.0
2023-05-25 01:00:00,2.8049999999999997,3,1,5,2023,0.0
2023-05-25 02:00:00,2.77,3,2,5,2023,0.0
2023-05-25 03:00:00,2.5733333333333333,3,3,5,2023,0.0
2023-05-25 04:00:00,2.5100000000000002,3,4,5,2023,0.0
2023-05-25 05:00:00,2.404,3,5,5,2023,0.0
2023-05-25 06:00:00,2.7416666666666667,3,6,5,2023,0.0
2023-05-25 07:00:00,2.9716666666666662,3,7,5,2023,0.0
2023-05-25 08:00:00,3.0533333333333332,3,8,5,2023,0.0
2023-05-25 09:00:00,2.988,3,9,5,2023,0.0
2023-05-25 10:00:00,3.01,3,10,5,2023,0.0
2023-05-25 11:00:00,3.125,3,11,5,2023,0.0
2023-05-25 12:00:00,3.045,3,12,5,2023,0.0
2023-05-25 13:00:00,2.9916666666666667,3,13,5,2023,0.0
2023-05-25 14:00:00,3.374,3,14,5,2023,0.0
2023-05-25 15:00:00,2.8842857142857143,3,15,5,2023,0.0
2023-05-25 16:00:00,2.976,3,16,5,2023,0.0
2023-05-25 17:00:00,2.8233333333333337,3,17,5,2023,0.0
2023-05-25 18:00:00,2.8233333333333337,3,18,5,2023,0.0
2023-05-25 19:00:00,3.0733333333333337,3,19,5,2023,0.0
2023-05-25 20:00:00,2.981666666666667,3,20,5,2023,0.0
2023-05-25 21:00:00,3.0533333333333332,3,21,5,2023,0.0
2023-05-25 22:00:00,3.168333333333333,3,22,5,2023,0.0
2023-05-25 23:00:00,3.088,3,23,5,2023,0.0
2023-05-26 00:00:00,2.865,4,0,5,2023,0.0
2023-05-26 01:00:00,2.69,4,1,5,2023,0.0
2023-05-26 02:00:00,2.668333333333333,4,2,5,2023,0.0
2023-05-26 03:00:00,2.476,4,3,5,2023,0.0
2023-05-26 04:00:00,2.43,4,4,5,2023,0.0
2023-05-26 05:00:00,2.561666666666667,4,5,5,2023,0.0
2023-05-26 06:00:00,2.916,4,6,5,2023,0.0
2023-05-26 07:00:00,3.158333333333333,4,7,5,2023,0.0
2023-05-26 08:00:00,2.8349999999999995,4,8,5,2023,0.0
2023-05-26 09:00:00,2.9783333333333335,4,9,5,2023,0.0
2023-05-26 10:00:00,3.1466666666666665,4,10,5,2023,0.0
2023-05-26 11:00:00,3.228,4,11,5,2023,0.0
2023-05-26 12:00:00,3.3233333333333337,4,12,5,2023,0.0
2023-05-26 13:00:00,3.125,4,13,5,2023,0.0
2023-05-26 14:00:00,3.01,4,14,5,2023,0.0
2023-05-26 15:00:00,3.3033333333333332,4,15,5,2023,0.0
2023-05-26 16:00:00,2.99,4,16,5,2023,0.0
2023-05-26 17:00:00,3.135,4,17,5,2023,0.0
2023-05-26 18:00:00,3.16,4,18,5,2023,0.0
2023-05-26 19:00:00,3.1266666666666665,4,19,5,2023,0.0
2023-05-26 20:00:00,3.0933333333333333,4,20,5,2023,0.0
2023-05-26 21:00:00,3.26,4,21,5,2023,0.0
2023-05-26 22:00:00,3.178,4,22,5,2023,0.0
2023-05-26 23:00:00,3.024,4,23,5,2023,0.0
2023-05-27 00:00:00,2.9283333333333332,5,0,5,2023,0.0
2023-05-27 01:00:00,3.138333333333333,5,1,5,2023,0.0
2023-05-27 02:00:00,2.865,5,2,5,2023,0.0
2023-05-27 03:00:00,2.8016666666666663,5,3,5,2023,0.0
2023-05-27 04:00:00,2.67,5,4,5,2023,0.0
2023-05-27 05:00:00,2.7640000000000002,5,5,5,2023,0.0
2023-05-27 06:00:00,2.813333333333333,5,6,5,2023,0.0
2023-05-27 07:00:00,2.94,5,7,5,2023,0.0
2023-05-27 08:00:00,2.72,5,8,5,2023,0.0
2023-05-27 09:00:00,2.95,5,9,5,2023,0.0
2023-05-27 10:00:00,3.1783333333333332,5,10,5,2023,0.0
2023-05-27 11:00:00,3.24,5,11,5,2023,0.0
2023-05-27 12:00:00,3.313333333333333,5,12,5,2023,0.0
2023-05-27 13:00:00,3.2716666666666665,5,13,5,2023,0.0
2023-05-27 14:00:00,3.1166666666666667,5,14,5,2023,0.0
2023-05-27 15:00:00,3.22,5,15,5,2023,0.0
2023-05-27 16:00:00,3.2616666666666667,5,16,5,2023,0.0
2023-05-27 17:00:00,3.135,5,17,5,2023,0.0
2023-05-27 18:00:00,3.1799999999999997,5,18,5,2023,0.0
2023-05-27 19:00:00,3.1466666666666665,5,19,5,2023,0.0
2023-05-27 20:00:00,3.1283333333333334,5,20,5,2023,0.0
2023-05-27 21:00:00,3.19,5,21,5,2023,0.0
2023-05-27 22:00:00,3.0324999999999998,5,22,5,2023,0.0
2023-05-27 23:00:00,2.888333333333333,5,23,5,2023,0.0
2023-05-28 00:00:00,2.783333333333333,6,0,5,2023,0.0
2023-05-28 01:00:00,2.7616666666666667,6,1,5,2023,0.0
2023-05-28 02:00:00,2.94,6,2,5,2023,0.0
2023-05-28 03:00:00,2.7399999999999998,6,3,5,2023,0.0
2023-05-28 04:00:00,2.645,6,4,5,2023,0.0
2023-05-28 05:00:00,2.588,6,5,5,2023,0.0
2023-05-28 06:00:00,2.5749999999999997,6,6,5,2023,0.0
2023-05-28 07:00:00,2.6483333333333334,6,7,5,2023,0.0
2023-05-28 08:00:00,2.655,6,8,5,2023,0.0
2023-05-28 09:00:00,3.028,6,9,5,2023,0.0
2023-05-28 10:00:00,2.9266666666666663,6,10,5,2023,0.0
2023-05-28 11:00:00,2.97,6,11,5,2023,0.0
2023-05-28 12:00:00,2.94,6,12,5,2023,0.0
2023-05-28 13:00:00,3.106666666666667,6,13,5,2023,0.0
2023-05-28 14:00:00,2.99,6,14,5,2023,0.0
2023-05-28 15:00:00,2.8016666666666663,6,15,5,2023,0.0
2023-05-28 16:00:00,2.8349999999999995,6,16,5,2023,0.0
2023-05-28 17:00:00,2.77,6,17,5,2023,0.0
2023-05-28 18:00:00,2.9299999999999997,6,18,5,2023,0.0
2023-05-28 19:00:00,2.865,6,19,5,2023,0.0
2023-05-28 20:00:00,3.0866666666666664,6,20,5,2023,0.0
2023-05-28 21:00:00,2.866,6,21,5,2023,0.0
2023-05-28 22:00:00,2.856666666666667,6,22,5,2023,0.0
2023-05-28 23:00:00,2.976,6,23,5,2023,0.0
2023-05-29 00:00:00,2.8866666666666667,0,0,5,2023,0.0
2023-05-29 01:00:00,2.952,0,1,5,2023,0.0
2023-05-29 02:00:00,2.658333333333333,0,2,5,2023,0.0
2023-05-29 03:00:00,2.625,0,3,5,2023,0.0
2023-05-29 04:00:00,2.4099999999999997,0,4,5,2023,0.0
2023-05-29 05:00:00,2.38,0,5,5,2023,0.0
2023-05-29 06:00:00,2.345,0,6,5,2023,0.0
2023-05-29 07:00:00,2.466,0,7,5,2023,0.0
2023-05-29 08:00:00,2.69,0,8,5,2023,0.0
2023-05-29 09:00:00,2.865,0,9,5,2023,0.0
2023-05-29 10:00:00,2.9599999999999995,0,10,5,2023,0.0
2023-05-29 11:00:00,3.0116666666666667,0,11,5,2023,0.0
2023-05-29 12:00:00,3.0,0,12,5,2023,0.0
2023-05-29 13:00:00,3.1999999999999997,0,13,5,2023,0.0
2023-05-29 14:00:00,3.1466666666666665,0,14,5,2023,0.0
2023-05-29 15:00:00,2.98,0,15,5,2023,0.0
2023-05-29 16:00:00,3.0,0,16,5,2023,0.0
2023-05-29 17:00:00,3.052,0,17,5,2023,0.0
2023-05-29 18:00:00,3.188333333333333,0,18,5,2023,0.0
2023-05-29 19:00:00,3.013333333333333,0,19,5,2023,0.0
2023-05-29 20:00:00,3.105,0,20,5,2023,0.0
2023-05-29 21:00:00,3.1666666666666665,0,21,5,2023,0.0
2023-05-29 22:00:00,3.178,0,22,5,2023,0.0
2023-05-29 23:00:00,3.002,0,23,5,2023,0.0
2023-05-30 00:00:00,3.013333333333333,1,0,5,2023,0.0
2023-05-30 01:00:00,2.938333333333333,1,1,5,2023,0.0
2023-05-30 02:00:00,2.6766666666666663,1,2,5,2023,0.0
2023-05-30 03:00:00,2.428,1,3,5,2023,0.0
2023-05-30 04:00:00,2.44,1,4,5,2023,0.0
2023-05-30 05:00:00,2.47,1,5,5,2023,0.0
2023-05-30 06:00:00,2.7816666666666667,1,6,5,2023,0.0
2023-05-30 07:00:00,3.1,1,7,5,2023,0.0
2023-05-30 08:00:00,3.105,1,8,5,2023,0.0
2023-05-30 09:00:00,2.8966666666666665,1,9,5,2023,0.0
2023-05-30 10:00:00,3.125,1,10,5,2023,0.0
2023-05-30 11:00:00,3.1999999999999997,1,11,5,2023,0.0
2023-05-30 12:00:00,2.845,1,12,5,2023,0.0
2023-05-30 13:00:00,2.916,1,13,5,2023,0.0
2023-05-30 14:00:00,2.78,1,14,5,2023,0.0
2023-05-30 15:00:00,2.918333333333333,1,15,5,2023,0.0
2023-05-30 16:00:00,3.0749999999999997,1,16,5,2023,0.0
2023-05-30 17:00:00,2.918333333333333,1,17,5,2023,0.0
2023-05-30 18:00:00,2.8866666666666667,1,18,5,2023,0.0
2023-05-30 19:00:00,3.0016666666666665,1,19,5,2023,0.0
2023-05-30 20:00:00,3.0733333333333337,1,20,5,2023,0.0
2023-05-30 21:00:00,3.124,1,21,5,2023,0.0
2023-05-30 22:00:00,3.114,1,22,5,2023,0.0
2023-05-30 23:00:00,3.01,1,23,5,2023,0.0
2023-05-31 00:00:00,2.8249999999999997,2,0,5,2023,0.0
2023-05-31 01:00:00,2.4899999999999998,2,1,5,2023,0.0
2023-05-31 02:00:00,2.56,2,2,5,2023,0.0
2023-05-31 03:00:00,2.452,2,3,5,2023,0.0
2023-05-31 04:00:00,2.4499999999999997,2,4,5,2023,0.0
2023-05-31 05:00:00,2.5533333333333332,2,5,5,2023,0.0
2023-05-31 06:00:00,2.7916666666666665,2,6,5,2023,0.0
2023-05-31 07:00:00,3.1,2,7,5,2023,0.0
2023-05-31 08:00:00,3.063333333333333,2,8,5,2023,0.0
2023-05-31 09:00:00,3.0,2,9,5,2023,0.0
2023-05-31 10:00:00,3.0620000000000003,2,10,5,2023,0.0
2023-05-31 11:00:00,3.2019999999999995,2,11,5,2023,0.0
2023-05-31 12:00:00,3.2916666666666665,2,12,5,2023,0.0
2023-05-31 13:00:00,3.1166666666666667,2,13,5,2023,0.0
2023-05-31 14:00:00,3.0716666666666668,2,14,5,2023,0.06
2023-05-31 15:00:00,3.086,2,15,5,2023,0.0
2023-05-31 16:00:00,3.1999999999999997,2,16,5,2023,0.0
2023-05-31 17:00:00,3.138,2,17,5,2023,0.0
2023-05-31 18:00:00,3.17,2,18,5,2023,0.0
2023-05-31 19:00:00,3.23,2,19,5,2023,0.0
2023-05-31 20:00:00,3.2099999999999995,2,20,5,2023,0.0
2023-05-31 21:00:00,3.2039999999999997,2,21,5,2023,0.0
2023-05-31 22:00:00,3.3019999999999996,2,22,5,2023,0.0
2023-05-31 23:00:00,3.0733333333333337,2,23,5,2023,0.0
2023-06-01 00:00:00,3.0,3,0,6,2023,0.0
2023-06-01 01:00:00,2.97,3,1,6,2023,0.0
2023-06-01 02:00:00,2.8983333333333334,3,2,6,2023,0.0
2023-06-01 03:00:00,2.76,3,3,6,2023,0.0
2023-06-01 04:00:00,2.69,3,4,6,2023,0.0
2023-06-01 05:00:00,2.85,3,5,6,2023,0.0
2023-06-01 06:00:00,2.9599999999999995,3,6,6,2023,0.0
2023-06-01 07:00:00,3.0216666666666665,3,7,6,2023,0.0
2023-06-01 08:00:00,3.2616666666666667,3,8,6,2023,0.0
2023-06-01 09:00:00,3.114,3,9,6,2023,0.0
2023-06-01 10:00:00,3.115,3,10,6,2023,0.0
2023-06-01 11:00:00,2.99,3,11,6,2023,0.0
2023-06-01 12:00:00,3.1783333333333332,3,12,6,2023,0.0
2023-06-01 13:00:00,3.1466666666666665,3,13,6,2023,0.0
2023-06-01 14:00:00,2.97,3,14,6,2023,0.0
2023-06-01 15:00:00,3.0,3,15,6,2023,0.0
2023-06-01 16:00:00,2.98,3,16,6,2023,0.0
2023-06-01 17:00:00,2.7716666666666665,3,17,6,2023,0.0
2023-06-01 18:00:00,3.0216666666666665,3,18,6,2023,0.0
2023-06-01 19:00:00,2.9716666666666662,3,19,6,2023,0.0
2023-06-01 20:00:00,3.043333333333333,3,20,6,2023,0.0
2023-06-01 21:00:00,2.978,3,21,6,2023,0.0
2023-06-01 22:00:00,3.064,3,22,6,2023,0.0
2023-06-01 23:00:00,2.98,3,23,6,2023,0.0
2023-06-02 00:00:00,2.8033333333333332,4,0,6,2023,0.0
2023-06-02 01:00:00,2.6466666666666665,4,1,6,2023,0.0
2023-06-02 02:00:00,2.4499999999999997,4,2,6,2023,0.0
2023-06-02 03:00:00,2.481666666666667,4,3,6,2023,0.0
2023-06-02 04:00:00,2.38,4,4,6,2023,0.0
2023-06-02 05:00:00,2.38,4,5,6,2023,0.0
2023-06-02 06:00:00,2.54,4,6,6,2023,0.0
2023-06-02 07:00:00,2.908333333333333,4,7,6,2023,0.0
2023-06-02 08:00:00,2.8216666666666668,4,8,6,2023,0.0
2023-06-02 09:00:00,2.914,4,9,6,2023,0.0
2023-06-02 10:00:00,2.9583333333333335,4,10,6,2023,0.0
2023-06-02 11:00:00,3.02,4,11,6,2023,0.0
2023-06-02 12:00:00,3.0116666666666667,4,12,6,2023,0.0
2023-06-02 13:00:00,3.1283333333333334,4,13,6,2023,0.0
2023-06-02 14:00:00,3.2733333333333334,4,14,6,2023,0.0
2023-06-02 15:00:00,3.033333333333333,4,15,6,2023,0.0
2023-06-02 16:00:00,3.1366666666666667,4,16,6,2023,0.0
2023-06-02 17:00:00,3.0416666666666665,4,17,6,2023,0.0
2023-06-02 18:00:00,3.0733333333333337,4,18,6,2023,0.0
2023-06-02 19:00:00,3.1759999999999997,4,19,6,2023,0.0
2023-06-02 20:00:00,3.1983333333333337,4,20,6,2023,0.0
2023-06-02 21:00:00,3.01,4,21,6,2023,0.0
2023-06-02 22:00:00,3.0140000000000002,4,22,6,2023,0.0
2023-06-02 23:00:00,3.063333333333333,4,23,6,2023,0.0
2023-06-03 00:00:00,3.142,5,0,6,2023,0.0
2023-06-03 01:00:00,3.0,5,1,6,2023,0.0
2023-06-03 02:00:00,2.762,5,2,6,2023,0.0
2023-06-03 03:00:00,2.73,5,3,6,2023,0.0
2023-06-03 04:00:00,2.67,5,4,6,2023,0.0
2023-06-03 05:00:00,2.65,5,5,6,2023,0.0
2023-06-03 06:00:00,2.763333333333333,5,6,6,2023,0.0
2023-06-03 07:00:00,2.876,5,7,6,2023,0.0
2023-06-03 08:00:00,3.095,5,8,6,2023,0.0
2023-06-03 09:00:00,3.0833333333333335,5,9,6,2023,0.0
2023-06-03 10:00:00,3.1799999999999997,5,10,6,2023,0.0
2023-06-03 11:00:00,3.2619999999999996,5,11,6,2023,0.0
2023-06-03 12:00:00,3.1366666666666667,5,12,6,2023,0.0
2023-06-03 13:00:00,3.19,5,13,6,2023,0.0
2023-06-03 14:00:00,3.0733333333333337,5,14,6,2023,0.0
2023-06-03 15:00:00,3.01,5,15,6,2023,0.0
2023-06-03 16:00:00,3.095,5,16,6,2023,0.0
2023-06-03 17:00:00,3.1999999999999997,5,17,6,2023,0.0
2023-06-03 18:00:00,3.16,5,18,6,2023,0.0
2023-06-03 19:00:00,3.115,5,19,6,2023,0.0
2023-06-03 20:00:00,3.0833333333333335,5,20,6,2023,0.0
2023-06-03 21:00:00,3.224,5,21,6,2023,0.0
2023-06-03 22:00:00,3.02,5,22,6,2023,0.0
2023-06-03 23:00:00,3.105,5,23,6,2023,0.0
2023-06-04 00:00:00,3.0,6,0,6,2023,0.0
2023-06-04 01:00:00,3.01,6,1,6,2023,0.24
2023-06-04 02:00:00,7.116666666666667,6,2,6,2023,0.12
2023-06-04 03:00:00,5.95,6,3,6,2023,0.08
2023-06-04 04:00:00,5.537999999999999,6,4,6,2023,0.02
2023-06-04 05:00:00,4.741666666666666,6,5,6,2023,0.0
2023-06-04 06:00:00,4.202,6,6,6,2023,0.0
2023-06-04 07:00:00,3.9499999999999997,6,7,6,2023,0.0
2023-06-04 08:00:00,3.813333333333333,6,8,6,2023,0.0
2023-06-04 09:00:00,3.76,6,9,6,2023,0.0
2023-06-04 10:00:00,3.7099999999999995,6,10,6,2023,0.0
2023-06-04 11:00:00,3.605,6,11,6,2023,0.0
2023-06-04 12:00:00,3.5416666666666665,6,12,6,2023,0.0
2023-06-04 13:00:00,3.5849999999999995,6,13,6,2023,0.0
2023-06-04 14:00:00,3.3766666666666665,6,14,6,2023,0.0
